HS,CN,__index_level_0__,label,score
musulmanes lugar europa civilizada,musulmanes contribuyen europa hecho siglo xix,1637,LABEL_1,0.5716427564620972
europa civilizada musulmanes deberían quedarse allí,musulmanes contribuyen europa hecho siglo xix,1638,LABEL_1,0.5752730965614319
musulmanes lugar europa civilizada,comunidades islámicas centenarias europa,1639,LABEL_1,0.5716427564620972
europa civilizada musulmanes deberían quedarse allí,comunidades islámicas centenarias europa,1640,LABEL_1,0.5752730965614319
musulmanes lugar europa civilizada,primeras universidades europa establecidas musulmanes musulmanes ayudaron crear europa civilizada,1641,LABEL_1,0.5716427564620972
europa civilizada musulmanes deberían quedarse allí,primeras universidades europa establecidas musulmanes musulmanes ayudaron crear europa civilizada,1642,LABEL_1,0.5752730965614319
musulmanes lugar europa civilizada,proporcione noticias positivas comunidad musulmana,1643,LABEL_1,0.5716427564620972
europa civilizada musulmanes deberían quedarse allí,proporcione noticias positivas comunidad musulmana,1644,LABEL_1,0.5752730965614319
musulmanes lugar europa civilizada,musulmanes sido parte sociedad europea cientos años civilizado actitud hacia,1645,LABEL_1,0.5716427564620972
europa civilizada musulmanes deberían quedarse allí,musulmanes sido parte sociedad europea cientos años civilizado actitud hacia,1646,LABEL_1,0.5752730965614319
musulmanes lugar europa civilizada,musulmanes europa siglo vi pertenecen aquí cualquier persona,1647,LABEL_1,0.5716427564620972
europa civilizada musulmanes deberían quedarse allí,musulmanes europa siglo vi pertenecen aquí cualquier persona,1648,LABEL_1,0.5752730965614319
musulmanes lugar europa civilizada,parece musulmanes si diciendo,1649,LABEL_1,0.5716427564620972
europa civilizada musulmanes deberían quedarse allí,parece musulmanes si diciendo,1650,LABEL_1,0.5752730965614319
musulmanes lugar europa civilizada,musulmanes amantes paz respetuosos ley trabajadores contribuye reino unido económica culturalmente,1651,LABEL_1,0.5716427564620972
europa civilizada musulmanes deberían quedarse allí,musulmanes amantes paz respetuosos ley trabajadores contribuye reino unido económica culturalmente,1652,LABEL_1,0.5752730965614319
musulmanes lugar europa civilizada,civilizado parte ser intolerante religión,1653,LABEL_1,0.5716427564620972
europa civilizada musulmanes deberían quedarse allí,civilizado parte ser intolerante religión,1654,LABEL_1,0.5752730965614319
musulmanes lugar europa civilizada,todavía usamos números arábigos matemáticas medicinas dependemos comercio préstamos países islámicos islam parte intrincada civilización tal conocemos,1655,LABEL_1,0.5716427564620972
europa civilizada musulmanes deberían quedarse allí,todavía usamos números arábigos matemáticas medicinas dependemos comercio préstamos países islámicos islam parte intrincada civilización tal conocemos,1656,LABEL_1,0.5752730965614319
musulmanes lugar europa civilizada,oh mismos musulmanes contribuyen mil millones libras economía dan caridad grupos religiosos enlace hoja informativa mend,1657,LABEL_1,0.5716427564620972
europa civilizada musulmanes deberían quedarse allí,oh mismos musulmanes contribuyen mil millones libras economía dan caridad grupos religiosos enlace hoja informativa mend,1658,LABEL_1,0.5752730965614319
musulmanes lugar europa civilizada,prefiero tener civilización basada igualdad justicia juzgados méritos generalizaciones prejuicios,1659,LABEL_1,0.5716427564620972
europa civilizada musulmanes deberían quedarse allí,prefiero tener civilización basada igualdad justicia juzgados méritos generalizaciones prejuicios,1660,LABEL_1,0.5752730965614319
musulmanes civilizados europa quiere,odio cabida europa civilizada,1661,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,pueblos lugar todas partes mundo,1662,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,europa civilizada nunca prohibiría grupo basándose creencias religiosas sentimiento islamófobo antítesis civilizado,1663,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,hace decir cómo musulmanes incivilizados,1664,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,prohibiremos café papel guitarra idioma inglés álgebra vacunas enfermedades canales hospitales sistema numérico cualquier contribución europa civilizada mundo islámico,1665,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,aquí civilizados cruzadas allí primero vinieron después invitamos reconstruir civilización después guerra,1666,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,llamada europa civilizada beneficiado contribuciones islámicas cientos años incluso investigaciones básicas dirían musulmanes derecho cualquier aquí,1667,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,malo musulmanes viven europa,1668,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,entonces personas hacen declaraciones tan radicales basadas odio ignorancia pertenecen civilización,1669,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,civilizado pensar millones personas diferentes países culturas tradiciones ramas islam pensarías cualquier religión,1670,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,cómo puedes decir fe millones personas,1671,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,odio discriminación tampoco,1672,LABEL_1,0.5741958022117615
musulmanes lugar europa civilizada,alguna vez hablado musulmán,1673,LABEL_1,0.5716427564620972
europa civilizada musulmanes deberían quedarse allí,alguna vez hablado musulmán,1674,LABEL_1,0.5752730965614319
musulmanes civilizados europa quiere,europa civilizada podría beneficiarse diversidad experiencia musulmanes aquí mezcla culturas aquí hace grande europa,1675,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,musulmanes demás seres humanos derecho vivir quieran,1676,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,musulmanes contribuyen europa hecho siglo xix,1677,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,proporcione noticias positivas comunidad musulmana,1678,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,musulmanes sido parte sociedad europea cientos años civilizado actitud hacia,1679,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,musulmanes europa siglo vi pertenecen aquí cualquier persona,1680,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,parece musulmanes si diciendo,1681,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,musulmanes amantes paz respetuosos ley trabajadores contribuye reino unido económica culturalmente,1682,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,civilizado parte ser intolerante religión,1683,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,todavía usamos números arábigos matemáticas medicinas dependemos comercio préstamos países islámicos islam parte intrincada civilización tal conocemos,1684,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,oh mismos musulmanes contribuyen mil millones libras economía dan caridad grupos religiosos enlace hoja informativa mend,1685,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,prefiero tener civilización basada igualdad justicia juzgados méritos generalizaciones prejuicios,1686,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,bueno mayoría musulmanes aquí debido cruzadas civilizadas esclavitud escala industrial civilizada saqueo civilizado recursos naturales embargo gran mayoría musulmanes reino unido orgullosos ser británicos trabajan duro contribuyen economía,1687,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,refieres médicos enfermeras arquitectos artistas profesores,1688,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,musulmanes lugar sociedad multicultural europa desafortunadamente intolerancia,1689,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,después segunda guerra mundial gobiernos europeos reclutaron musulmanes reconstruir europa europa civilizada musulmanes,1690,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,cada musulmán incluso campeones olímpicos celebridades televisión cirujanos médicos maestros científicos aquellos mantienen funcionamiento infraestructura transporte nación verdad crees lugar civilización,1691,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,civilizaciones antiguas existen islámicas llamaría civilizado odio religioso dirigido musulmanes europa,1692,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,alguna vez hablado musulmán,1693,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,basa opinión,1694,LABEL_1,0.5741958022117615
musulmanes civilizados europa quiere,musulmanes conozco gente corriente trabajadora cualquier religión,1695,LABEL_1,0.5741958022117615
europa civilizada musulmanes deberían quedarse allí,musulmanes conozco gente corriente trabajadora cualquier religión,1696,LABEL_1,0.5752730965614319
debemos confiar ningún musulmán podrían convertirse terroristas,musulmán potencial defensor paz,1697,LABEL_1,0.5613265633583069
musulmán terrorista potencia,musulmán potencial pacificador médico filántropo cuál punto,1698,LABEL_1,0.5731096863746643
debemos confiar ningún musulmán podrían convertirse terroristas,musulmán potencial pacificador médico filántropo cuál punto,1699,LABEL_1,0.5613265633583069
musulmán terrorista potencia,entonces millones personas podrían ser terroristas,1700,LABEL_1,0.5731096863746643
musulmán puede cometer ataque terrorista algún día,toda persona islamófoba potencial utilizar intención terrorismo violencia musulmanes terrorismo presenta todas formas tamaños,1701,LABEL_1,0.5702226161956787
musulmán puede cometer ataque terrorista algún día,cada musulmán potencial luchar terrorismo mostrar apoyo víctimas hacer mundo lugar mejor inserte artículos noticias musulmanes terrorismo ayuda después ataques terroristas etc,1702,LABEL_1,0.5702226161956787
debemos confiar ningún musulmán podrían convertirse terroristas,basa opinión,1703,LABEL_1,0.5613265633583069
musulmán puede cometer ataque terrorista algún día,cómo puede decir persona terrorista potencial,1704,LABEL_1,0.5702226161956787
debemos confiar ningún musulmán podrían convertirse terroristas,puntos vista agrupan musulmanes fingen menos humanos empuja cerca,1705,LABEL_1,0.5613265633583069
musulmán puede cometer ataque terrorista algún día,creo convertirse terrorista necesita persona mente estrecha visión mundo cerrada ah siento,1706,LABEL_1,0.5702226161956787
musulmán puede cometer ataque terrorista algún día,activistas sillón extrema derecha,1707,LABEL_1,0.5702226161956787
musulmán puede cometer ataque terrorista algún día,lucharon murieron gran bretaña guerras todas guerras posteriores,1708,LABEL_1,0.5702226161956787
musulmán puede cometer ataque terrorista algún día,estereotiparías generalizarías toda comunidad acciones pocos,1709,LABEL_1,0.5702226161956787
